order_delivery_date_id,source_order_header_id,source_member_id,source_city_name,location_name,source_location_type,payment_type,member_id,source_slug,member_class,member_state,evoucher_code,order_count,qty,total_sales,last_order_date,refund_amount,refund_orders,delivery_date
20251120,1833229833,16923241,Gurgaon,DS-IBDEL-Janakpuri,LT-IBBN,PAY,17433811,bbnow,Silver,Intermittent,&,1,2,104,20/11/2025,0,0,20/11/2025
20251114,1828204893,56497848,Gurgaon,DS-IBDEL-Uttam Nagar,IBBN,cod,57162690,bb-b2c,Silver,Intermittent,&,1,1,10,30/11/2025,0,0,14/11/2025
20251129,1840142113,67865944,Chennai Rural,DS-T3CHN-Tirupati-2,IBBN,VISA,92099219,bb-b2c,Silver,Intermittent,&,1,12.13,227.02,29/11/2025,0,0,29/11/2025
20251125,1837393860,50206470,Bangalore,DS-IBBLR-Shantinagar,LT-IBBN,PAY,50935641,bbnow,Silver,Intermittent,&,1,3,172,25/11/2025,0,0,25/11/2025
20251122,1834603536,42339142,Gurgaon,DS-IBDEL-Rohini Sec3,LT-IBBN,PAY,43083461,bbnow,Silver,Intermittent,&,1,2,110,22/11/2025,0,0,22/11/2025
20251121,1834046771,53082829,Chennai,DS-BNCHN-West Mambal,BBNow,SODEXO,53737172,bbnow,Silver,Intermittent,&,1,1,103,21/11/2025,0,0,21/11/2025
20251116,1829848788,26029117,Gurgaon,DS-IBDEL-Khizrabad,IBBN,PAY,26762024,bbnow,Silver,Intermittent,&,1,2.01,199.51,28/11/2025,0,0,16/11/2025
20251117,1830525338,31250775,Noida Rural,DS-T3NOI-Aligarh,IBBN,RUPAY,31929770,bb-b2c,Silver,Intermittent,BOBCCNOW,1,4,1000,19/11/2025,0,0,17/11/2025
20251102,1817973541,70150177,Chennai,DS-BNCHN-NW Sholinga,LT-IBBN,cod,101456964,bbnow,Silver,Intermittent,&,1,8,304,3/11/2025,0,0,2/11/2025
20251109,1824242684,35346695,Mumbai,DS-IBMUM-Khoni kalya,IBBN,PAY,36044567,bbnow,Silver,Intermittent,GPAYBB5,1,6,1448,26/11/2025,0,0,9/11/2025
20251126,1838215603,42351704,Indore,DS-IBIND-Vijay Nagar,IBBN,UPI_QR,43010015,bbnow,Silver,Intermittent,&,1,2,157,26/11/2025,0,0,26/11/2025
20251119,1832106027,57796848,Kolkata,DS-IBKOL-Kotrung,IBBN,PAY,58572390,bbnow,Silver,Intermittent,GPAYBB5,1,5,1227.63,19/11/2025,0,0,19/11/2025
20251105,1821230324,5141114,Hyderabad,DS-IBHYD-Pragathinag,LT-IBBN,MASTERCARD,5136151,bbnow,Silver,Intermittent,AXISCC,1,20.95,3184.37,22/11/2025,0,0,5/11/2025
20251109,1824438688,74439360,Gurgaon,DS-IBNOI-FRBD Sec 86,LT-IBBN,VISA,67956588,bbnow,Silver,Intermittent,&,1,3,284.1,29/11/2025,0,0,9/11/2025
20251110,1825210227,23610774,Ranchi,DS-IBRNC-Dimna road,IBBN,cod,24384551,bbnow,Silver,Intermittent,&,1,2,334.62,10/11/2025,0,0,10/11/2025
20251117,1830315636,1142361,Mumbai,DS-IBMUM-Ulwe,IBBN,NEUCOINS,692340,tataneu-bbnow,Silver,Intermittent,&,1,5.14,108.92,28/11/2025,0,0,17/11/2025
20251116,1830145132,4460646,Gurgaon,DS-IBGUR-Jharsa S39,LT-IBBN,cod,4466099,bbnow,Silver,Intermittent,&,1,9.14,254.88,29/11/2025,0,0,16/11/2025
20251106,1821797222,36304092,Bangalore,DS-IBBLR-Jakkur,IBBN,PAY,37046493,bbnow,Silver,Intermittent,&,1,13.08,295.3,30/11/2025,0,0,6/11/2025
20251113,1827606506,18130921,Gurgaon,DS-IBDEL-Dwarka Sec5,LT-IBBN,VISA,18166988,bbnow,Silver,Intermittent,&,1,6,339,17/11/2025,0,0,13/11/2025
20251102,1818753763,31237654,Thiruvananthapuram,DS-IBTVP-Sreekariyam,IBBN,UPI,32049668,bbnow,Silver,Intermittent,&,1,3,543.88,24/11/2025,0,0,2/11/2025
20251104,1820474583,10055818,Pune,DS-IBPUN-Ravet,IBBN,PAY,10182482,bbnow,Silver,Intermittent,GPAYBB5,1,5,438,4/11/2025,0,0,4/11/2025
20251125,1837306464,31879926,Pune,DS-IBPUN-BoatClubRd,IBBN,PAY,32678749,bbnow,Silver,Intermittent,GPAYBB5,1,7,593,25/11/2025,0,0,25/11/2025
20251103,1819293231,32984965,Pune,DS-BNPUN-NW Hadapsar,LT-IBBN,PAY,33645187,bbnow,Silver,Intermittent,&,1,16,1144.53,3/11/2025,0,0,3/11/2025
20251106,1821982060,24818782,Kolkata,DS-BNKOL-Bally,IBBN,cod,25551002,bbnow,Silver,Intermittent,&,1,7,299.2,6/11/2025,0,0,6/11/2025
20251128,1839376599,10501377,Kolkata,DS-IBKOL-Aliah,IBBN,PAY,10614229,bbnow,Silver,Intermittent,CREDBB25,1,5,277.39,28/11/2025,0,0,28/11/2025
20251121,1833788779,16102649,Gurgaon,DS-IBGUR-DLF Phase 5,LT-IBBN,VISA,16193679,bbnow,Silver,Intermittent,SBI200DC,1,2,1298,21/11/2025,0,0,21/11/2025
20251121,1833827182,30428624,Patna,DS-IBPAT-LekhaNagar,IBBN,cod,31164701,bbnow,Silver,Intermittent,&,1,7.14,336.44,22/11/2025,0,0,21/11/2025
20251130,1840724222,59791453,Gurgaon,DS-IBGUR-Sonipat,IBBN,cod,60444838,bb-b2c,Silver,Intermittent,&,1,1,449,30/11/2025,0,0,30/11/2025
20251113,1827188675,45671729,Gurgaon,DS-IBDEL-Chanakyapur,IBBN,UPI_QR,46257258,bbnow,Silver,Intermittent,&,1,4,379.25,13/11/2025,0,0,13/11/2025
20251118,1831600588,45398503,Hyderabad,DS-IBHYD-Bandlaguda,LT-IBBN,PAY,46133699,bbnow,Silver,Intermittent,&,1,9.99,328.27,25/11/2025,0,0,18/11/2025
20251113,1827457497,56762037,Gurgaon,DS-IBDEL-Rohini Sec3,LT-IBBN,VISA,57374695,bbnow,Silver,Intermittent,ICICIAMZCC,1,12,1413.94,13/11/2025,0,0,13/11/2025
20251122,1834831471,20513972,Hyderabad,DS-IBHYD-Moosapet,LT-IBBN,walletPrepaid,21269328,bbnow,Silver,Intermittent,DELIGHT50-0F2RU4XJXNE0JUC,1,2,181.9,22/11/2025,0,0,22/11/2025
20251103,1818777775,30728354,Hyderabad Rural,DS-T3HYD-Khammam,IBBN,walletPrepaid,31528957,bb-b2c,Silver,Intermittent,&,1,2,336.5,26/11/2025,0,0,3/11/2025
20251122,1834679079,11924148,Bangalore,DS-IBBLR-Manoramapal,LT-IBBN,UPI,12059807,bbnow,Silver,Intermittent,&,1,6,216.3,22/11/2025,0,0,22/11/2025
20251120,1833000556,24173397,Gurgaon,DS-IBGUR-Sector 91,LT-IBBN,PAY,24935392,bbnow,Silver,Intermittent,&,1,3,309.65,22/11/2025,0,0,20/11/2025
20251128,1839829623,33528361,Noida,DS-IBNOI-Knowledge p,IBBN,UPI,34213223,bbnow,Silver,Intermittent,&,1,9.01,104.8,28/11/2025,0,0,28/11/2025
20251106,1822006348,35868323,Gurgaon,DS-IBDEL-Green park,LT-IBBN,UPI,36590040,bbnow,Silver,Intermittent,&,1,2,115.2,6/11/2025,0,0,6/11/2025
20251102,1818414060,49182085,Kochi,DS-IBKOC-Mamangalam,LT-IBBN,MASTERCARD,49964304,bbnow,Silver,Intermittent,SBI100DC,1,4,636,5/11/2025,0,0,2/11/2025
20251102,1818395632,41436623,Bangalore,DS-BNBLR-Kaggadasapu,LT-IBBN,PAY,42255790,bbnow,Silver,Intermittent,GPAYBB5,1,7,765.5,28/11/2025,0,0,2/11/2025
20251124,1836320569,31016245,Bangalore,DS-IBBLR-Lingarajapu,IBBN,UPI,31711228,bbnow,Silver,Intermittent,&,1,1,169.5,25/11/2025,0,0,24/11/2025
20251108,1823635771,24466844,Kolkata,DS-IBKOL-Ghuni,IBBN,MASTERCARD,25246907,bbnow,Silver,Intermittent,SBI100DC,1,6,613.2,28/11/2025,0,0,8/11/2025
20251113,1827171462,50660849,Bhubaneshwar-Cuttack,DS-IBBHU-KIIT Road,LT-IBBN,PAY,51366324,bbnow,Silver,Intermittent,&,1,7.09,292.54,13/11/2025,0,0,13/11/2025
20251123,1835780304,34547337,Gurgaon,DS-IBDEL-Khanpur,IBBN,UPI,35318795,bbnow,Silver,Intermittent,BBSAVE150-08A560TKN34TVBE,1,4,607,23/11/2025,0,0,23/11/2025
20251117,1830635038,1531093,Hyderabad,DS-IBHYD-Bowenpally,IBBN,PAY,549215,bbnow,Silver,Intermittent,&,1,2,405,25/11/2025,0,0,17/11/2025
20251108,1823676485,46938031,Vijayawada-Guntur,DS-IBVJY-Gorantla,IBBN,cod,47609110,bbnow,Silver,Intermittent,&,1,11.14,459.61,29/11/2025,0,0,8/11/2025
20251122,1834901775,34541749,Gurgaon,DS-IBDEL-Rohini S-16,LT-IBBN,cod,35248991,bbnow,Silver,Intermittent,&,1,8,350.6,22/11/2025,0,0,22/11/2025
20251116,1829626675,50605437,Bangalore,DS-IBBLR-Bhattarahal,IBBN,PAY,51377098,bbnow,Silver,Intermittent,&,1,11.88,437.35,25/11/2025,0,0,16/11/2025
20251125,1837346786,345569,Bangalore,DS-BNBLR-Arekere,LT-IBBN,PAY,868984,bbnow,Silver,Intermittent,GPAYBB5,1,8,439,30/11/2025,0,0,25/11/2025
20251122,1834893849,32722614,Bangalore,DS-BNBLR-Kaggadasapu,LT-IBBN,PAY,33441892,bb-food,Silver,Intermittent,&,1,2,198,30/11/2025,0,0,22/11/2025
20251129,1840096825,38419611,Guwahati,DS-IBGUW-Athgaon,IBBN,UPI_QR,39183982,bbnow,Silver,Intermittent,&,1,19,673,29/11/2025,0,0,29/11/2025
20251117,1830829319,58724128,Gurgaon,DS-IBDEL-Manglapuri,IBBN,VISA,59395317,tataneu-bbnow,Silver,Intermittent,&,1,1,463,17/11/2025,0,0,17/11/2025
20251118,1831303901,40315225,Noida,DS-IBNOI-Sector 18B,IBBN,PAY,41043949,bbnow,Silver,Intermittent,&,1,2,118,26/11/2025,0,0,18/11/2025
20251122,1834366914,28375789,Vadodara,DS-IBVAD-New Sama,IBBN,UPI_QR,29122648,bbnow,Silver,Intermittent,&,1,9.35,232.86,30/11/2025,0,0,22/11/2025
20251114,1827224031,5918288,Hyderabad,DS-IBHYD-Hayathnagar,IBBN,UPI,5909864,bb-b2c,Silver,Intermittent,&,1,11.11,767.56,21/11/2025,0,0,14/11/2025
20251117,1830522651,5263084,Ahmedabad-Gandhinagar,DS-IBAHD-Prahladnaga,LT-IBBN,cod,5264705,bbnow,Silver,Intermittent,&,1,2,717.4,17/11/2025,0,0,17/11/2025
20251109,1824169700,964386,Kozhikode,DS-IBKZK-Ashokapuram,LT-IBBN,PAY,1600935,bbnow,Silver,Intermittent,&,1,9.08,756.62,9/11/2025,0,0,9/11/2025
20251109,1824507101,36193161,Bangalore,DS-BNBLR-Brookfield,BBNow,COLLECT,37001622,bbnow,Silver,Intermittent,&,1,6,225.6,23/11/2025,0,0,9/11/2025
20251126,1837729040,33615279,Visakhapatnam,DS-IBVIZ-NAD,LT-IBBN,PAY,34308751,bbnow,Silver,Intermittent,NAVIUPI30,1,7.87,298.48,26/11/2025,0,0,26/11/2025
20251106,1821711315,33570887,Chennai,DS-IBCHN-Perumbakkam,LT-IBBN,UPI_QR,34278619,bbnow,Silver,Intermittent,&,1,2,598,25/11/2025,0,0,6/11/2025
20251114,1828341995,13173764,Pune,DS-IBPUN-Chinchwad 2,IBBN,PAY,13234433,bbnow,Silver,Intermittent,&,1,2.99,114.9,22/11/2025,0,0,14/11/2025
20251122,1834742237,16507210,Mumbai,DS-IBMUM-KhargharS23,IBBN,UPI,16431012,bbnow,Silver,Intermittent,&,1,7.9,213.61,22/11/2025,0,0,22/11/2025
20251122,1834972129,21041874,Bangalore,DS-IBBLR-HSR,LT-IBBN,PAY,21778002,bbnow,Silver,Intermittent,&,1,2,126,22/11/2025,0,0,22/11/2025
20251127,1838324152,31729496,Bangalore,DS-IBBLR-Ittemadu,LT-IBBN,COLLECT,32476299,bbnow,Silver,Intermittent,&,1,7.1,514.84,29/11/2025,0,0,27/11/2025
20251109,1824209794,61316309,Noida Rural,DS-T3NOI-Bareilly,IBBN,cod,65761940,bbnow,Silver,Intermittent,&,1,3.1,134.32,24/11/2025,0,0,9/11/2025
20251122,1834455172,25218319,Bangalore,DS-BNBLR-Talaghattap,LT-IBBN,PAY,25949140,bbnow,Silver,Intermittent,&,1,7.13,2817.07,22/11/2025,0,0,22/11/2025
20251120,1832665757,9818620,Hyderabad,DS-IBHYD-Hakimpet,LT-IBBN,PAY,9950032,bb-b2c,Silver,Intermittent,GPAYBB5,1,2,473,20/11/2025,0,0,20/11/2025
20251101,1817485823,62892593,Bangalore,DS-IBBLR-Chinappalay,IBBN,UPI,72175427,bb-b2c,Silver,Intermittent,&,1,29,3181.66,1/11/2025,0,0,1/11/2025
20251113,1826899054,12111766,Indore,DS-BNIND-BB NOW V2,BBNow,PAY,12325627,bb-b2c,Silver,Intermittent,GPAYBB5,1,4,435,13/11/2025,0,0,13/11/2025
20251116,1830072976,39778644,Bangalore,DS-BNBLR-TC Palya,LT-IBBN,UPI_QR,40646225,bbnow,Silver,Intermittent,&,1,1,298.5,16/11/2025,0,0,16/11/2025
20251113,1827704458,51153312,Bangalore,DS-IBBLR-Nagondanaha,LT-IBBN,NEUCOINS,51833003,bbnow,Silver,Intermittent,&,1,2,239,24/11/2025,0,0,13/11/2025
20251103,1819279925,71982379,Lucknow-Kanpur,DS-ERLUC-Fatehganj,IBBN,cod,63018732,bbnow,Silver,Intermittent,BBNOV25CB100,1,2,672.4,21/11/2025,0,0,3/11/2025
20251101,1817821485,24876487,Bangalore,DS-IBBLR-MS Ramaiah,LT-IBBN,UPI,25586027,bbnow,Silver,Intermittent,&,1,3,359.8,1/11/2025,0,0,1/11/2025
20251116,1829367127,63994979,Noida,DS-IBNOI-Wave city,IBBN,PAY,76570737,bb-b2c,Silver,Intermittent,&,1,5,881.46,16/11/2025,0,0,16/11/2025
20251108,1823246149,17304625,Hyderabad,DS-BNHYD-NW Nanakram,LT-IBBN,PAY,17796211,bbnow,Silver,Intermittent,CREDBBX-4B2FNCG16DD5312,1,3.1,206.96,28/11/2025,0,0,8/11/2025
20251105,1820412078,24588415,Indore,DS-BNIND-BB NOW V2,BBNow,UPI,25323583,bb-b2c,Silver,Intermittent,FLASH150N,1,2,479.4,11/11/2025,0,0,5/11/2025
20251109,1823883382,67749296,Hyderabad,DS-IBHYD-Moosapet,LT-IBBN,UPI_QR,91739809,bbnow,Silver,Intermittent,&,1,1,164,29/11/2025,0,0,9/11/2025
20251114,1828226320,25970664,Gurgaon,DS-IBDEL-RK Puram,IBBN,MASTERCARD,26722481,bbnow,Silver,Intermittent,&,1,5.95,228.87,14/11/2025,0,0,14/11/2025
20251102,1818885839,14904818,Indore,DS-IBIND-Nipaniya,IBBN,PAY,14968184,bbnow,Silver,Intermittent,FLASH150N,1,9.07,422.42,2/11/2025,0,0,2/11/2025
20251111,1826132286,73474392,Kolkata,DS-IBKOL-Behala,LT-IBBN,VISA,66011721,bbnow,Silver,Intermittent,&,1,2,358.05,11/11/2025,0,0,11/11/2025
20251124,1836182010,36825391,Bangalore,DS-IBBLR-Choodasandr,LT-IBBN,PAY,37542160,bbnow,Silver,Intermittent,&,1,3.03,299.79,28/11/2025,0,0,24/11/2025
20251105,1820998119,65988708,Bangalore,DS-BNBLR-Kaggadasapu,LT-IBBN,PAY,84436947,bbnow,Silver,Intermittent,&,1,3,200.2,7/11/2025,0,0,5/11/2025
20251111,1825785809,26991313,Hyderabad,DS-IBHYD-Hasthinapur,IBBN,UPI_QR,27735174,bbnow,Silver,Intermittent,&,1,3,158,11/11/2025,0,0,11/11/2025
20251128,1839298937,5420920,Noida,DS-IBNOI-Saini vaidp,IBBN,PAY,5479555,bbnow,Silver,Intermittent,CRED-04Z80DDJBZRPHMG,1,2,109,28/11/2025,0,0,28/11/2025
20251115,1829094427,34959427,Ranchi Rural,DS-T3RNC-Dhanbad-1,IBBN,cod,35706917,bb-b2c,Silver,Intermittent,&,1,4,535,24/11/2025,0,0,15/11/2025
20251123,1835301149,68966646,Patna Rural,DS-T3PAT-Muzaffarpur,IBBN,cod,96498947,bbnow,Silver,Intermittent,&,1,8.12,209.2,30/11/2025,0,0,23/11/2025
20251116,1829845641,30509831,Noida,DS-BNNOI-Sec 04,LT-IBBN,PAY,31209597,bbnow,Silver,Intermittent,&,1,5,634,24/11/2025,0,0,16/11/2025
20251128,1839333015,58516351,Gurgaon,DS-IBDEL-Rohini S-16,LT-IBBN,UPI,59247761,bbnow,Silver,Intermittent,&,1,4.13,224.9,28/11/2025,61,1,28/11/2025
20251113,1827658676,63732420,Indore,DS-IBIND-Snehlata Gu,IBBN,cod,75201858,bbnow,Silver,Intermittent,&,1,2,240,25/11/2025,0,0,13/11/2025
20251109,1824167450,10634809,Gurgaon,DS-IBGUR-RajendraPar,IBBN,UPI_QR,10690541,bbnow,Silver,Intermittent,&,1,8.03,116.5,29/11/2025,0,0,9/11/2025
20251102,1818359671,57701119,Vizag Rural,DS-T3VZG-Rajahmundry,IBBN,PAY,58268567,bbnow,Silver,Intermittent,CREDBBX-0HZK4NN03XW1REG,1,1,125,29/11/2025,0,0,2/11/2025
20251101,1817895022,29053355,Gurgaon,DS-IBGUR-Gur Sec 04,LT-IBBN,UPI,29734800,bbnow,Silver,Intermittent,&,1,2,278,1/11/2025,0,0,1/11/2025
20251110,1824863102,41022210,Kolkata,DS-IBKOL-Barasat,Multi Floor,UPI,41780516,bbnow,Silver,Intermittent,&,1,5,748,17/11/2025,0,0,10/11/2025
20251120,1832981841,19533736,Chennai,DS-IBCHN-Tondiarpet,IBBN,UPI,20247482,bb-b2c,Silver,Intermittent,&,1,6.17,183.9,20/11/2025,0,0,20/11/2025
20251116,1829811183,28191598,Bangalore,DS-IBBLR-MS Ramaiah,LT-IBBN,PAY,28930510,bbnow,Silver,Intermittent,GPAYBB5,1,8,1497.78,16/11/2025,0,0,16/11/2025
20251117,1830622195,13564065,Bhubaneshwar-Cuttack,DS-IBBHU-Kalinga Nag,IBBN,PAY,13658781,bbnow,Silver,Intermittent,&,1,8.02,226.41,30/11/2025,0,0,17/11/2025
20251118,1831598299,36859961,Gurgaon,DS-IBGUR-Charmswood,IBBN,RUPAY,37596686,bb-b2c,Silver,Intermittent,&,1,0.97,13.19,29/11/2025,0,0,18/11/2025
20251125,1837105769,67874295,Lucknow-Kanpur,DS-IBLUC-Saket Nagar,LT-IBBN,COLLECT,92265202,bbnow,Silver,Intermittent,&,1,10.07,668.45,29/11/2025,0,0,25/11/2025
20251119,1832466367,72410736,Gurgaon,DS-IBDEL-RK Puram,IBBN,UPI_QR,62324773,bbnow,Silver,Intermittent,&,1,6.04,517.08,27/11/2025,0,0,19/11/2025
20251112,1826459501,9274003,Mumbai,DS-IBMUM-BandraWest,IBBN,PAY,9391911,bbnow,Silver,Intermittent,GPAYBB5,1,6,443,12/11/2025,0,0,12/11/2025
20251115,1828833578,73514059,Gurgaon,DS-IBGUR-Sector 15,LT-IBBN,PAY,109413956,bbnow,Silver,Intermittent,&,1,2,379.6,29/11/2025,0,0,15/11/2025
20251112,1826763808,76753102,Chennai,DS-IBCHN-Maduravoyal,IBBN,PAY,117589601,bbnow,Silver,Intermittent,&,1,1,227.05,14/11/2025,0,0,12/11/2025
20251117,1830771056,40491379,Gurgaon,DS-BNDEL-Moti Nagar,IBBN,UPI,41276678,bbnow,Silver,Intermittent,&,1,2,124,17/11/2025,0,0,17/11/2025
20251101,1817683856,29816219,Gurgaon,DS-BNGUR-Sector-85,LT-IBBN,walletPrepaid,30532114,bbnow,Silver,Intermittent,&,1,1,149,24/11/2025,0,0,1/11/2025
20251114,1828206973,40501019,Kolkata,DS-IBKOL-VIP Bazar,IBBN,PAY,41178164,bbnow,Silver,Intermittent,&,1,1,199,14/11/2025,0,0,14/11/2025
20251107,1822505743,38331941,Kolkata,DS-IBKOL-Serampore,IBBN,cod,39109517,bbnow,Silver,Intermittent,&,1,1,148.75,7/11/2025,0,0,7/11/2025
20251119,1832104151,3207810,Mumbai,DS-IBMUM-KhargharS23,IBBN,PAY,2255696,bbnow,Silver,Intermittent,&,1,6,109.33,19/11/2025,0,0,19/11/2025
20251109,1824506819,67282378,Bangalore,DS-IBBLR-Nagondanaha,LT-IBBN,UPI,90076865,bbnow,Silver,Intermittent,&,1,1.97,144.59,26/11/2025,0,0,9/11/2025
20251116,1830009644,7308678,Noida,DS-BNNOI-Sec62,LT-IBBN,cod,7438252,bbnow,Silver,Intermittent,&,1,6,244,24/11/2025,0,0,16/11/2025
20251122,1834638067,31171702,Pune,DS-IBPUN-Alandi,IBBN,PAY,31909502,bb-b2c,Silver,Intermittent,BBCRED50-346QAPZ6ZBTCXBE,1,7.11,349.81,25/11/2025,0,0,22/11/2025
20251107,1822334968,37061103,Raipur,DS-IBRAI-Shatabdi Na,LT-IBBN,UPI,37807514,bb-b2c,Silver,Intermittent,&,1,7,188,19/11/2025,0,0,7/11/2025
20251126,1838064454,76969831,Bangalore,DS-IBBLR-Shirke,LT-IBBN,UPI,118368290,bbnow,Silver,Intermittent,&,1,1,448.5,29/11/2025,448.5,1,26/11/2025
20251113,1827221965,22079649,Bangalore,DS-BNBLR-BN Pura,IBBN,cod,22787486,bbnow,Silver,Intermittent,&,1,2,907,13/11/2025,0,0,13/11/2025
20251130,1840813433,32719937,Visakhapatnam,DS-BNVIZ-Ramnagar,BBNow,PAY,33421208,bbnow,Silver,Intermittent,GPAYBB5,1,11.07,907.15,30/11/2025,0,0,30/11/2025
20251113,1827339251,19442253,Hyderabad,DS-IBHYD-Hayathnagar,IBBN,PAY,20187968,bbnow,Silver,Intermittent,&,1,16.03,1514.99,13/11/2025,0,0,13/11/2025
20251102,1818359623,28745290,Ranchi,DS-IBRNC-Sonari TATA,LT-IBBN,MASTERCARD,29467300,bbnow,Silver,Intermittent,&,1,5,969.85,30/11/2025,0,0,2/11/2025
20251109,1824328508,2429421,Hyderabad,DS-IBHYD-Champapet,LT-IBBN,UPI,2987160,bbnow,Silver,Intermittent,GPAYBB5,1,3,444.13,9/11/2025,0,0,9/11/2025
20251129,1840668778,54762360,Bangalore,DS-IBBLR-Nandini lay,IBBN,UPI,55479230,bbnow,Silver,Intermittent,&,1,17.37,387.04,29/11/2025,0,0,29/11/2025
20251115,1828884624,14064093,Hyderabad,DS-IBHYD-Nagole,IBBN,MASTERCARD,14136862,bbnow,Silver,Intermittent,&,1,7.05,122.8,29/11/2025,0,0,15/11/2025
20251101,1816182435,19831864,Gurgaon,DS-BNDEL-V2 Lawrence,BBNow,PAY,20568529,bb-b2c,Silver,Intermittent,CREDBBX-0DNHDT82NRWUXRQ,1,1,140,1/11/2025,0,0,1/11/2025
20251116,1829549702,20236684,Hyderabad,DS-IBHYD-Bandlaguda,LT-IBBN,VISA,20996263,bbnow,Silver,Intermittent,ICICIAMZCC,1,10.91,1052.77,16/11/2025,0,0,16/11/2025
20251111,1825414795,30447274,Gurgaon,DS-IBDEL-Manglapuri,IBBN,UPI_QR,31211317,bbnow,Silver,Intermittent,&,1,2,243,11/11/2025,0,0,11/11/2025
20251117,1830935289,68596287,Gurgaon,DS-IBDEL-Tilak Nagar,LT-IBBN,cod,94885618,bbnow,Silver,Intermittent,&,1,5,119,24/11/2025,0,0,17/11/2025
20251118,1831407882,50215705,Gurgaon,DS-IBGUR-Sector 15,LT-IBBN,NEUCOINS,51004717,tataneu-bbnow,Silver,Intermittent,&,1,3,612,20/11/2025,0,0,18/11/2025
20251125,1837260650,55071656,Patna,DS-IBPAT-Mahendru,IBBN,PAY,55719179,bbnow,Silver,Intermittent,GPAYBB5,1,9,1147.81,25/11/2025,0,0,25/11/2025
20251115,1828954898,57510923,Kolkata Rural,DS-T3KOL-Chandannaga,IBBN,UPI,58406157,bb-b2c,Silver,Intermittent,&,1,2,183.28,15/11/2025,0,0,15/11/2025
20251102,1818809309,36696421,Mumbai,DS-IBMUM-Nalasopara,IBBN,UPI,37403552,bbnow,Silver,Intermittent,GPAYBB5,1,8.01,971.1,2/11/2025,0,0,2/11/2025
20251125,1837066736,35848677,Noida Rural,DS-T3NOI-Aligarh,IBBN,UPI,36565344,bbnow,Silver,Intermittent,&,1,5.13,203.96,30/11/2025,0,0,25/11/2025
20251116,1829999135,61318928,Hyderabad,DS-IBHYD-Padmarao Na,LT-IBBN,PAY,65750387,bbnow,Silver,Intermittent,GPAYBB5,1,1,549,16/11/2025,0,0,16/11/2025
20251123,1835707758,35655932,Hyderabad,DS-IBHYD-Pocharam,IBBN,UPI,36396154,bbnow,Silver,Intermittent,&,1,6.98,179.4,30/11/2025,0,0,23/11/2025
20251105,1821310465,73233368,Chennai,DS-IBCHN-Navalur,LT-IBBN,VISA,108799122,bbnow,Silver,Intermittent,&,1,11.16,223.02,8/11/2025,0,0,5/11/2025
20251105,1821076915,61802701,Vijayawada-Guntur,DS-IBVJY-Tadigadapa,IBBN,UPI,67777233,bbnow,Silver,Intermittent,&,1,5.09,203.46,17/11/2025,0,0,5/11/2025
20251111,1825926590,46420517,Noida,DS-IBNOI-Sector 53,LT-IBBN,PAY,47164385,bbnow,Silver,Intermittent,&,1,2,125,11/11/2025,0,0,11/11/2025
20251117,1830650449,37442087,Gurgaon,DS-IBDEL-Patel Nagar,IBBN,PAY,38179554,bbnow,Silver,Intermittent,GPAYBB5,1,6,907,17/11/2025,0,0,17/11/2025
20251108,1823352646,52346654,Chennai,DS-IBCHN-Virugambakk,LT-IBBN,PAY,52990449,bbnow,Silver,Intermittent,&,1,8,866.05,27/11/2025,0,0,8/11/2025
20251116,1829937415,18242821,Pune,DS-IBPUN-Bavdhan,LT-IBBN,PAY,18346239,bbnow,Silver,Intermittent,&,1,3.01,210.21,30/11/2025,0,0,16/11/2025
20251113,1827343646,38742705,Noida,DS-IBNOI-Sector-45,LT-IBBN,UPI,39415074,bbnow,Silver,Intermittent,&,1,9,674.29,13/11/2025,0,0,13/11/2025
20251128,1839309056,44768138,Bangalore,DS-IBBLR-HM World ci,LT-IBBN,UPI,45489513,bbnow,Silver,Intermittent,&,1,3,492,28/11/2025,0,0,28/11/2025
20251101,1817679908,73333735,Pune,DS-IBPUN-LaxmiChwok,IBBN,RUPAY,108816625,bbnow,Silver,Intermittent,&,1,34,1921.41,1/11/2025,0,0,1/11/2025
20251106,1821264117,1291825,Hyderabad,DS-IBHYD-Uppal,IBBN,UPI,432490,bb-b2c,Silver,Intermittent,&,1,22.01,2344.2,6/11/2025,0,0,6/11/2025
20251127,1838950745,74236625,Noida,DS-IBNOI-Knowledge p,IBBN,PAY,110580753,bbnow,Silver,Intermittent,&,1,1,150,27/11/2025,0,0,27/11/2025
20251111,1825597516,50849131,Nagpur,DS-IBNAG-OldSubedar,IBBN,cod,51563486,bbnow,Silver,Intermittent,&,1,4,99.5,26/11/2025,0,0,11/11/2025
20251123,1835584840,48412961,Indore,DS-IBIND-Rau,IBBN,UPI,49072484,bb-b2c,Silver,Intermittent,&,1,2,284.1,23/11/2025,0,0,23/11/2025
20251127,1838667349,38474476,Surat,DS-IBSRT-NW Hidayat,LT-IBBN,UPI,39204559,bbnow,Silver,Intermittent,&,1,2.09,109.9,27/11/2025,0,0,27/11/2025
20251118,1830667816,31388530,Hyderabad,DS-IBHYD-Champapet,LT-IBBN,PAY,32064260,bb-b2c,Silver,Intermittent,CREDBB25,1,2,430.06,18/11/2025,0,0,18/11/2025
